data;curs;cdx
01.02.2022;86,5032;Евро
29.01.2022;86,6419;Евро
28.01.2022;88,4680;Евро
27.01.2022;89,1511;Евро
26.01.2022;88,9286;Евро
25.01.2022;87,5925;Евро
22.01.2022;86,9054;Евро
21.01.2022;86,8215;Евро
20.01.2022;87,1318;Евро
19.01.2022;87,0216;Евро
18.01.2022;86,8609;Евро
15.01.2022;86,8894;Евро
14.01.2022;85,4556;Евро
13.01.2022;84,6709;Евро
12.01.2022;84,8784;Евро
11.01.2022;85,1315;Евро
31.12.2021;84,0695;Евро
30.12.2021;83,2040;Евро
29.12.2021;83,2194;Евро
28.12.2021;82,9363;Евро
25.12.2021;82,9300;Евро
24.12.2021;83,1223;Евро
23.12.2021;83,1541;Евро
22.12.2021;83,3213;Евро
21.12.2021;83,6187;Евро
18.12.2021;83,5026;Евро
17.12.2021;83,1571;Евро
16.12.2021;83,2375;Евро
15.12.2021;82,8299;Евро
14.12.2021;82,8660;Евро
11.12.2021;83,1158;Евро
10.12.2021;83,3444;Евро
09.12.2021;83,3640;Евро
08.12.2021;83,7114;Евро
07.12.2021;83,1138;Евро
04.12.2021;83,2406;Евро
03.12.2021;83,8105;Евро
02.12.2021;83,8354;Евро
01.12.2021;84,8234;Евро
30.11.2021;84,4820;Евро
27.11.2021;84,9526;Евро
26.11.2021;83,6793;Евро
25.11.2021;83,6394;Евро
24.11.2021;84,1718;Евро
23.11.2021;82,7715;Евро
20.11.2021;82,5845;Евро
19.11.2021;82,2583;Евро
18.11.2021;82,3553;Евро
17.11.2021;82,5244;Евро
16.11.2021;82,7736;Евро
13.11.2021;82,2173;Евро
12.11.2021;81,6552;Евро
11.11.2021;81,7870;Евро
10.11.2021;82,6497;Евро
09.11.2021;82,5355;Евро
04.11.2021;82,8112;Евро
03.11.2021;82,9577;Евро
02.11.2021;82,1687;Евро
30.10.2021;82,2898;Евро
29.10.2021;81,8393;Евро
28.10.2021;81,0289;Евро
27.10.2021;80,7019;Евро
26.10.2021;81,7418;Евро
23.10.2021;82,4979;Евро
22.10.2021;82,6399;Евро
21.10.2021;82,6162;Евро
20.10.2021;82,6841;Евро
19.10.2021;82,4592;Евро
16.10.2021;82,7276;Евро
15.10.2021;83,3347;Евро
14.10.2021;83,0028;Евро
13.10.2021;83,0934;Евро
12.10.2021;82,9273;Евро
09.10.2021;83,1248;Евро
08.10.2021;83,6053;Евро
07.10.2021;83,9251;Евро
06.10.2021;84,1723;Евро
05.10.2021;84,6355;Евро
02.10.2021;84,4577;Евро
01.10.2021;84,3050;Евро
30.09.2021;84,8755;Евро
29.09.2021;84,6752;Евро
28.09.2021;85,0355;Евро
25.09.2021;85,6823;Евро
24.09.2021;85,2040;Евро
23.09.2021;85,4889;Евро
22.09.2021;85,8568;Евро
21.09.2021;85,8785;Евро
18.09.2021;85,4614;Евро
17.09.2021;85,3622;Евро
16.09.2021;86,0674;Евро
15.09.2021;85,9880;Евро
14.09.2021;86,1150;Евро
11.09.2021;86,1478;Евро
10.09.2021;86,4677;Евро
09.09.2021;86,9114;Евро
08.09.2021;86,8922;Евро
07.09.2021;86,5743;Евро
04.09.2021;86,5366;Евро
03.09.2021;86,2970;Евро
02.09.2021;86,3949;Евро
01.09.2021;86,6660;Евро
31.08.2021;86,8104;Евро
28.08.2021;87,0304;Евро
27.08.2021;87,0576;Евро
26.08.2021;86,5814;Евро
25.08.2021;86,8058;Евро
24.08.2021;86,7838;Евро
21.08.2021;86,8646;Евро
20.08.2021;86,6150;Евро
19.08.2021;86,1210;Евро
18.08.2021;86,4804;Евро
17.08.2021;86,5072;Евро
14.08.2021;86,2195;Евро
13.08.2021;86,3457;Евро
12.08.2021;86,6257;Евро
11.08.2021;86,3578;Евро
10.08.2021;86,4378;Евро
07.08.2021;86,4621;Евро
06.08.2021;86,6529;Евро
05.08.2021;86,4112;Евро
04.08.2021;86,5578;Евро
03.08.2021;86,7717;Евро
31.07.2021;86,9913;Евро
30.07.2021;86,8624;Евро
29.07.2021;86,9173;Евро
28.07.2021;86,9919;Евро
27.07.2021;87,3171;Евро
24.07.2021;86,8451;Евро
23.07.2021;86,9227;Евро
22.07.2021;87,5983;Евро
21.07.2021;87,7727;Евро
20.07.2021;87,6097;Евро
17.07.2021;87,5673;Евро
16.07.2021;87,8316;Евро
15.07.2021;87,3917;Евро
14.07.2021;87,7820;Евро
13.07.2021;88,6050;Евро
10.07.2021;88,1397;Евро
09.07.2021;88,7755;Евро
08.07.2021;87,5588;Евро
07.07.2021;87,0034;Евро
06.07.2021;87,0272;Евро
03.07.2021;87,0748;Евро
02.07.2021;86,4113;Евро
01.07.2021;86,5118;Евро
30.06.2021;86,2026;Евро
29.06.2021;86,1657;Евро
26.06.2021;86,1919;Евро
25.06.2021;86,3283;Евро
24.06.2021;86,7137;Евро
23.06.2021;87,0677;Евро
22.06.2021;86,8942;Евро
19.06.2021;85,9943;Евро
18.06.2021;86,7012;Евро
17.06.2021;87,3536;Евро
16.06.2021;87,2110;Евро
12.06.2021;87,3274;Евро
11.06.2021;87,8065;Евро
10.06.2021;87,8114;Евро
09.06.2021;88,6433;Евро
08.06.2021;88,6530;Евро
05.06.2021;88,7545;Евро
04.06.2021;89,2644;Евро
03.06.2021;89,6895;Евро
02.06.2021;89,5958;Евро
01.06.2021;89,3778;Евро
29.05.2021;89,6731;Евро
28.05.2021;89,6555;Евро
27.05.2021;89,9392;Евро
26.05.2021;89,9545;Евро
25.05.2021;89,6877;Евро
22.05.2021;89,9446;Евро
21.05.2021;89,7708;Евро
20.05.2021;90,1006;Евро
19.05.2021;89,9057;Евро
18.05.2021;89,6584;Евро
15.05.2021;89,6249;Евро
14.05.2021;89,9343;Евро
13.05.2021;89,8475;Евро
12.05.2021;90,0040;Евро
08.05.2021;89,5060;Евро
07.05.2021;89,6788;Евро
06.05.2021;89,7742;Евро
05.05.2021;90,4510;Евро
01.05.2021;90,5850;Евро
30.04.2021;90,1513;Евро
29.04.2021;90,4289;Евро
28.04.2021;90,4666;Евро
27.04.2021;90,4468;Евро
24.04.2021;90,4676;Евро
23.04.2021;92,0423;Евро
22.04.2021;92,2913;Евро
21.04.2021;91,7507;Евро
20.04.2021;91,4760;Евро
17.04.2021;90,4602;Евро
16.04.2021;92,2307;Евро
15.04.2021;90,5391;Евро
14.04.2021;91,9162;Евро
13.04.2021;92,0669;Евро
10.04.2021;91,7809;Евро
09.04.2021;91,6192;Евро
08.04.2021;92,3321;Евро
07.04.2021;90,1821;Евро
06.04.2021;89,9958;Евро
03.04.2021;89,5916;Евро
02.04.2021;88,9523;Евро
01.04.2021;88,7452;Евро
31.03.2021;88,8821;Евро
30.03.2021;89,3490;Евро
27.03.2021;89,2576;Евро
26.03.2021;89,9768;Евро
25.03.2021;90,0515;Евро
24.03.2021;89,7670;Евро
23.03.2021;88,6573;Евро
20.03.2021;88,4330;Евро
19.03.2021;88,1173;Евро
18.03.2021;86,9693;Евро
17.03.2021;86,9852;Евро
16.03.2021;87,3508;Евро
13.03.2021;87,7981;Евро
12.03.2021;87,7585;Евро
11.03.2021;87,9587;Евро
10.03.2021;88,1736;Евро
06.03.2021;88,9334;Евро
05.03.2021;88,9421;Евро
04.03.2021;88,8768;Евро
03.03.2021;89,5652;Евро
02.03.2021;89,4461;Евро
27.02.2021;90,3743;Евро
26.02.2021;89,4995;Евро
25.02.2021;89,6691;Евро
21.02.2021;89,6604;Евро
20.02.2021;89,5427;Евро
19.02.2021;88,8700;Евро
18.02.2021;89,0809;Евро
17.02.2021;88,9441;Евро
16.02.2021;88,9754;Евро
13.02.2021;89,6052;Евро
12.02.2021;89,4388;Евро
11.02.2021;89,5684;Евро
10.02.2021;89,5286;Евро
09.02.2021;89,4019;Евро
06.02.2021;89,8850;Евро
05.02.2021;90,9206;Евро
04.02.2021;91,5624;Евро
03.02.2021;91,6250;Евро
02.02.2021;91,5426;Евро
30.01.2021;92,2963;Евро
29.01.2021;92,1310;Евро
28.01.2021;91,2186;Евро
27.01.2021;91,6701;Евро
26.01.2021;91,1458;Евро
23.01.2021;90,4087;Евро
22.01.2021;88,9677;Евро
21.01.2021;89,1483;Евро
20.01.2021;89,2064;Евро
19.01.2021;89,3304;Евро
16.01.2021;89,2546;Евро
15.01.2021;89,6475;Евро
14.01.2021;89,7831;Евро
13.01.2021;90,3227;Евро
12.01.2021;90,8123;Евро
01.01.2021;90,7932;Евро
31.12.2020;90,6824;Евро
30.12.2020;90,2074;Евро
29.12.2020;90,1270;Евро
26.12.2020;89,8749;Евро
25.12.2020;91,3487;Евро
24.12.2020;91,9822;Евро
23.12.2020;92,0699;Евро
22.12.2020;91,0029;Евро
19.12.2020;89,8262;Евро
18.12.2020;89,2887;Евро
17.12.2020;89,3229;Евро
16.12.2020;89,1846;Евро
15.12.2020;88,5847;Евро
12.12.2020;88,7744;Евро
11.12.2020;89,1330;Евро
10.12.2020;88,9418;Евро
09.12.2020;89,2044;Евро
08.12.2020;89,9695;Евро
05.12.2020;90,2618;Евро
04.12.2020;91,1946;Евро
03.12.2020;91,3052;Евро
02.12.2020;91,3096;Евро
01.12.2020;91,2037;Евро
28.11.2020;90,4629;Евро
27.11.2020;90,0291;Евро
26.11.2020;89,8880;Евро
25.11.2020;89,8934;Евро
24.11.2020;89,9347;Евро
21.11.2020;90,2643;Евро
20.11.2020;90,3484;Евро
19.11.2020;90,2314;Евро
18.11.2020;90,3903;Евро
17.11.2020;91,1729;Евро
14.11.2020;91,3222;Евро
13.11.2020;90,8104;Евро
12.11.2020;90,0468;Евро
11.11.2020;90,3557;Евро
10.11.2020;91,4953;Евро
07.11.2020;91,3514;Евро
06.11.2020;92,1229;Евро
04.11.2020;93,3447;Евро
03.11.2020;93,7570;Евро
31.10.2020;92,6284;Евро
30.10.2020;92,6011;Евро
29.10.2020;91,2632;Евро
28.10.2020;90,3552;Евро
27.10.2020;90,4489;Евро
24.10.2020;90,4142;Евро
23.10.2020;91,3563;Евро
22.10.2020;91,3448;Евро
21.10.2020;91,5603;Евро
20.10.2020;91,3115;Евро
17.10.2020;91,3041;Евро
16.10.2020;91,4542;Евро
15.10.2020;90,7065;Евро
14.10.2020;91,0732;Евро
13.10.2020;91,0037;Евро
10.10.2020;90,7163;Евро
09.10.2020;91,6990;Евро
08.10.2020;91,8129;Евро
07.10.2020;92,5184;Евро
06.10.2020;91,6599;Евро
03.10.2020;91,5779;Евро
02.10.2020;90,7237;Евро
01.10.2020;92,4302;Евро
30.09.2020;93,0237;Евро
29.09.2020;91,4790;Евро
26.09.2020;89,6637;Евро
25.09.2020;89,9818;Евро
24.09.2020;89,2508;Евро
23.09.2020;89,4813;Евро
22.09.2020;90,0063;Евро
19.09.2020;88,9578;Евро
18.09.2020;88,6313;Евро
17.09.2020;88,8644;Евро
16.09.2020;89,3614;Евро
15.09.2020;88,5819;Евро
12.09.2020;88,6768;Евро
11.09.2020;89,3036;Евро
10.09.2020;89,5663;Евро
09.09.2020;89,7369;Евро
08.09.2020;89,4771;Евро
05.09.2020;89,0384;Евро
04.09.2020;89,1353;Евро
03.09.2020;87,7369;Евро
02.09.2020;88,1547;Евро
01.09.2020;87,8266;Евро
29.08.2020;88,7448;Евро
28.08.2020;88,9960;Евро
27.08.2020;89,2254;Евро
26.08.2020;88,0590;Евро
25.08.2020;87,9030;Евро
22.08.2020;87,7343;Евро
21.08.2020;87,4261;Евро
20.08.2020;87,4037;Евро
19.08.2020;87,3401;Евро
18.08.2020;86,4666;Евро
15.08.2020;86,4092;Евро
14.08.2020;87,0399;Евро
13.08.2020;85,9560;Евро
12.08.2020;85,9246;Евро
11.08.2020;86,8258;Евро
08.08.2020;87,1722;Евро
07.08.2020;86,6178;Евро
06.08.2020;86,6250;Евро
05.08.2020;86,5011;Евро
04.08.2020;87,2253;Евро
01.08.2020;87,2889;Евро
31.07.2020;86,2532;Евро
30.07.2020;84,9120;Евро
29.07.2020;84,2610;Евро
28.07.2020;83,7759;Евро
25.07.2020;83,1031;Евро
24.07.2020;82,1893;Евро
23.07.2020;81,5904;Евро
22.07.2020;81,2499;Евро
21.07.2020;82,3902;Евро
18.07.2020;81,6821;Евро
17.07.2020;81,2318;Евро
16.07.2020;80,8392;Евро
15.07.2020;80,6230;Евро
14.07.2020;80,0937;Евро
11.07.2020;80,2689;Евро
10.07.2020;80,4134;Евро
09.07.2020;80,4062;Евро
08.07.2020;81,4676;Евро
07.07.2020;80,5581;Евро
04.07.2020;79,2207;Евро
03.07.2020;79,5181;Евро
02.07.2020;79,1901;Евро
01.07.2020;78,9929;Евро
30.06.2020;78,6812;Евро
27.06.2020;77,5413;Евро
26.06.2020;78,0589;Евро
25.06.2020;77,7590;Евро
24.06.2020;77,6832;Евро
23.06.2020;77,8285;Евро
20.06.2020;78,0047;Евро
19.06.2020;78,2924;Евро
18.06.2020;78,3829;Евро
17.06.2020;79,0434;Евро
16.06.2020;79,1451;Евро
12.06.2020;78,5225;Евро
11.06.2020;77,9229;Евро
10.06.2020;77,3481;Евро
09.06.2020;77,1861;Евро
06.06.2020;77,9658;Евро
05.06.2020;77,3245;Евро
04.06.2020;76,6243;Евро
03.06.2020;76,7782;Евро
02.06.2020;77,6376;Евро
30.05.2020;78,5489;Евро
29.05.2020;78,2611;Евро
28.05.2020;77,9069;Евро
27.05.2020;77,7854;Евро
26.05.2020;77,8823;Евро
23.05.2020;78,4431;Евро
22.05.2020;77,7965;Евро
21.05.2020;79,1813;Евро
20.05.2020;79,1677;Евро
19.05.2020;78,9422;Евро
16.05.2020;79,1279;Евро
15.05.2020;79,9033;Евро
14.05.2020;79,7775;Евро
13.05.2020;79,4394;Евро
09.05.2020;80,0039;Евро
08.05.2020;80,0611;Евро
07.05.2020;80,0598;Евро
01.05.2020;79,1189;Евро
30.04.2020;80,0488;Евро
29.04.2020;80,7749;Евро
28.04.2020;80,7611;Евро
25.04.2020;80,2528;Евро
24.04.2020;81,1468;Евро
23.04.2020;83,6826;Евро
22.04.2020;82,6160;Евро
21.04.2020;81,1019;Евро
18.04.2020;80,1110;Евро
17.04.2020;81,2791;Евро
16.04.2020;80,6731;Евро
15.04.2020;80,1186;Евро
14.04.2020;80,5387;Евро
11.04.2020;80,7358;Евро
10.04.2020;81,0882;Евро
09.04.2020;82,2341;Евро
08.04.2020;82,0120;Евро
07.04.2020;82,6346;Евро
28.03.2020;85,7389;Евро
27.03.2020;85,9648;Евро
26.03.2020;84,1485;Евро
25.03.2020;85,4253;Евро
24.03.2020;86,7050;Евро
21.03.2020;84,1552;Евро
20.03.2020;87,2669;Евро
19.03.2020;84,8881;Евро
18.03.2020;82,3056;Евро
17.03.2020;82,7471;Евро
14.03.2020;81,8610;Евро
13.03.2020;83,6584;Евро
12.03.2020;81,0207;Евро
11.03.2020;81,8588;Евро
07.03.2020;75,8424;Евро
06.03.2020;73,6842;Евро
05.03.2020;73,7369;Евро
04.03.2020;73,9385;Евро
03.03.2020;73,4178;Евро
29.02.2020;73,7235;Евро
28.02.2020;71,6458;Евро
27.02.2020;71,2439;Евро
26.02.2020;70,4591;Евро
22.02.2020;69,4191;Евро
21.02.2020;68,7705;Евро
20.02.2020;68,7823;Евро
19.02.2020;69,0882;Евро
18.02.2020;68,6201;Евро
15.02.2020;68,7710;Евро
14.02.2020;69,1795;Евро
13.02.2020;68,7843;Евро
12.02.2020;69,7684;Евро
11.02.2020;69,8226;Евро
08.02.2020;69,6288;Евро
07.02.2020;69,0837;Евро
06.02.2020;69,7443;Евро
05.02.2020;70,1265;Евро
04.02.2020;70,7921;Евро
01.02.2020;69,5976;Евро
31.01.2020;69,4151;Евро
30.01.2020;68,6764;Евро
29.01.2020;69,2260;Евро
28.01.2020;68,7775;Евро
25.01.2020;68,2924;Евро
24.01.2020;68,6856;Евро
23.01.2020;68,5186;Евро
22.01.2020;68,6222;Евро
21.01.2020;68,2082;Евро
18.01.2020;68,5358;Евро
17.01.2020;68,6560;Евро
16.01.2020;68,3747;Евро
15.01.2020;68,4213;Евро
14.01.2020;67,8162;Евро
11.01.2020;68,0450;Евро
10.01.2020;68,0555;Евро
01.01.2020;69,3777;Евро
31.12.2019;69,3406;Евро
28.12.2019;69,0349;Евро
27.12.2019;68,5003;Евро
26.12.2019;68,4065;Евро
25.12.2019;68,9062;Евро
24.12.2019;68,9978;Евро
21.12.2019;69,3780;Евро
20.12.2019;69,5877;Евро
19.12.2019;69,6925;Евро
18.12.2019;69,6801;Евро
17.12.2019;69,9431;Евро
14.12.2019;69,8608;Евро
13.12.2019;70,4271;Евро
12.12.2019;70,4558;Евро
11.12.2019;70,3881;Евро
10.12.2019;70,5047;Евро
07.12.2019;70,7594;Евро
06.12.2019;70,7245;Евро
05.12.2019;71,1086;Евро
04.12.2019;71,0608;Евро
03.12.2019;70,9730;Евро
30.11.2019;70,5475;Евро
29.11.2019;70,5747;Евро
28.11.2019;70,4398;Евро
27.11.2019;70,5159;Евро
26.11.2019;70,3122;Евро
23.11.2019;70,5207;Евро
22.11.2019;70,6997;Евро
21.11.2019;70,8524;Евро
20.11.2019;70,6286;Евро
19.11.2019;70,5313;Евро
16.11.2019;70,4111;Евро
15.11.2019;70,6761;Евро
14.11.2019;70,6724;Евро
13.11.2019;70,4235;Евро
12.11.2019;70,4759;Евро
09.11.2019;70,4211;Евро
08.11.2019;70,5489;Евро
07.11.2019;70,4301;Евро
06.11.2019;70,4203;Евро
02.11.2019;71,4785;Евро
01.11.2019;71,1918;Евро
31.10.2019;71,0081;Евро
30.10.2019;70,7769;Евро
29.10.2019;70,8382;Евро
26.10.2019;71,1194;Евро
25.10.2019;71,1400;Евро
24.10.2019;70,9644;Евро
23.10.2019;70,9196;Евро
22.10.2019;71,1696;Евро
19.10.2019;71,1299;Евро
18.10.2019;70,9023;Евро
17.10.2019;71,0503;Евро
16.10.2019;70,8473;Евро
15.10.2019;70,9305;Евро
12.10.2019;70,7296;Евро
11.10.2019;71,2999;Евро
10.10.2019;71,4511;Евро
09.10.2019;71,2372;Евро
08.10.2019;71,1464;Евро
05.10.2019;71,3509;Евро
04.10.2019;71,2991;Евро
03.10.2019;71,4669;Евро
02.10.2019;70,8449;Евро
01.10.2019;70,7169;Евро
28.09.2019;70,3161;Евро
27.09.2019;70,3834;Евро
26.09.2019;70,5868;Евро
25.09.2019;70,0193;Евро
24.09.2019;70,2759;Евро
21.09.2019;70,5975;Евро
20.09.2019;70,9373;Евро
19.09.2019;71,2391;Евро
18.09.2019;70,6040;Евро
17.09.2019;70,6695;Евро
14.09.2019;71,5307;Евро
13.09.2019;71,8273;Евро
12.09.2019;72,2240;Евро
11.09.2019;72,3039;Евро
10.09.2019;72,3300;Евро
07.09.2019;72,8883;Евро
06.09.2019;72,8761;Евро
05.09.2019;73,0638;Евро
04.09.2019;73,2032;Евро
03.09.2019;73,1726;Евро
31.08.2019;73,3847;Евро
30.08.2019;73,9558;Евро
29.08.2019;73,6583;Евро
28.08.2019;73,6091;Евро
27.08.2019;73,3955;Евро
24.08.2019;72,6243;Евро
23.08.2019;72,8312;Евро
22.08.2019;73,4989;Евро
21.08.2019;73,9766;Евро
20.08.2019;73,9484;Евро
17.08.2019;73,2227;Евро
16.08.2019;73,4550;Евро
15.08.2019;72,9037;Евро
14.08.2019;73,4149;Евро
13.08.2019;73,1231;Евро
10.08.2019;73,0196;Евро
09.08.2019;73,0432;Евро
08.08.2019;72,8914;Евро
07.08.2019;73,0730;Евро
06.08.2019;72,3732;Евро
03.08.2019;71,7077;Евро
02.08.2019;70,4727;Евро
01.08.2019;70,7355;Евро
31.07.2019;70,5980;Евро
30.07.2019;70,6417;Евро
27.07.2019;70,3110;Евро
26.07.2019;70,2940;Евро
25.07.2019;70,3241;Евро
24.07.2019;70,6350;Евро
23.07.2019;70,6546;Евро
20.07.2019;70,7941;Евро
19.07.2019;70,6068;Евро
18.07.2019;70,5552;Евро
17.07.2019;70,6771;Евро
16.07.2019;70,8574;Евро
13.07.2019;71,0114;Евро
12.07.2019;71,0073;Евро
11.07.2019;71,5631;Евро
10.07.2019;71,4626;Евро
09.07.2019;71,7067;Евро
06.07.2019;71,6593;Евро
05.07.2019;71,5420;Евро
04.07.2019;71,6034;Евро
03.07.2019;71,4080;Евро
02.07.2019;71,3962;Евро
29.06.2019;71,8179;Евро
28.06.2019;71,6635;Евро
27.06.2019;71,3816;Евро
26.06.2019;71,2323;Евро
25.06.2019;71,5973;Евро
22.06.2019;71,3490;Евро
21.06.2019;71,5457;Евро
20.06.2019;71,6377;Евро
19.06.2019;72,2291;Евро
18.06.2019;72,1077;Евро
15.06.2019;72,6993;Евро
14.06.2019;73,0141;Евро
12.06.2019;73,0448;Евро
11.06.2019;73,2148;Евро
08.06.2019;73,2605;Евро
07.06.2019;73,2708;Евро
06.06.2019;73,3690;Евро
05.06.2019;73,4239;Евро
04.06.2019;73,2180;Евро
01.06.2019;72,8436;Евро
31.05.2019;72,4229;Евро
30.05.2019;72,4118;Евро
29.05.2019;72,1680;Евро
28.05.2019;72,1863;Евро
25.05.2019;72,3186;Евро
24.05.2019;71,8369;Евро
23.05.2019;71,8427;Евро
22.05.2019;71,9654;Евро
21.05.2019;71,9631;Евро
18.05.2019;72,2464;Евро
17.05.2019;72,3651;Евро
16.05.2019;72,6891;Евро
15.05.2019;73,3712;Евро
14.05.2019;73,5231;Евро
09.05.2019;73,0888;Евро
08.05.2019;73,0817;Евро
07.05.2019;73,1099;Евро
01.05.2019;72,3096;Евро
30.04.2019;72,2024;Евро
27.04.2019;72,0882;Евро
26.04.2019;72,1111;Евро
25.04.2019;71,7150;Евро
24.04.2019;71,7453;Евро
23.04.2019;71,7210;Евро
20.04.2019;71,9232;Евро
19.04.2019;72,2440;Евро
18.04.2019;72,3602;Евро
17.04.2019;72,6515;Евро
16.04.2019;72,7018;Евро
13.04.2019;72,8398;Евро
12.04.2019;72,6551;Евро
11.04.2019;72,9460;Евро
10.04.2019;72,9708;Евро
09.04.2019;73,3617;Евро
06.04.2019;73,4392;Евро
05.04.2019;73,4223;Евро
04.04.2019;73,1725;Евро
03.04.2019;73,3162;Евро
02.04.2019;73,4967;Евро
30.03.2019;72,7230;Евро
29.03.2019;72,8884;Евро
28.03.2019;72,7182;Евро
27.03.2019;72,5808;Евро
26.03.2019;72,9229;Евро
23.03.2019;72,5900;Евро
22.03.2019;72,7870;Евро
21.03.2019;72,9389;Евро
20.03.2019;72,9995;Евро
19.03.2019;73,3610;Евро
16.03.2019;74,0686;Евро
15.03.2019;74,0613;Евро
14.03.2019;74,0237;Евро
13.03.2019;74,0672;Евро
12.03.2019;74,2896;Евро
08.03.2019;74,5730;Евро
07.03.2019;74,4158;Евро
06.03.2019;74,5058;Евро
05.03.2019;74,7438;Евро
02.03.2019;74,8048;Евро
01.03.2019;74,9691;Евро
28.02.2019;74,8249;Евро
27.02.2019;74,4898;Евро
26.02.2019;74,0876;Евро
23.02.2019;74,3332;Евро
22.02.2019;74,2963;Евро
21.02.2019;74,6816;Евро
20.02.2019;74,8151;Евро
19.02.2019;74,9055;Евро
16.02.2019;75,2492;Евро
15.02.2019;75,0471;Евро
14.02.2019;74,3872;Евро
13.02.2019;74,1459;Евро
12.02.2019;74,3243;Евро
09.02.2019;74,8954;Евро
08.02.2019;74,9656;Евро
07.02.2019;74,7703;Евро
06.02.2019;74,9127;Евро
05.02.2019;75,0565;Евро
02.02.2019;75,1480;Евро
01.02.2019;75,2006;Евро
31.01.2019;75,5706;Евро
30.01.2019;75,8811;Евро
29.01.2019;75,1932;Евро
26.01.2019;74,6312;Евро
25.01.2019;75,0306;Евро
24.01.2019;75,3861;Евро
23.01.2019;75,5541;Евро
22.01.2019;75,5481;Евро
19.01.2019;75,5841;Евро
18.01.2019;75,6330;Евро
17.01.2019;76,1350;Евро
16.01.2019;76,9498;Евро
15.01.2019;77,0692;Евро
12.01.2019;77,1282;Евро
11.01.2019;77,2105;Евро
10.01.2019;76,9066;Евро
30.12.2018;79,4605;Евро
29.12.2018;79,6581;Евро
28.12.2018;78,3880;Евро
27.12.2018;78,5237;Евро
26.12.2018;78,4309;Евро
25.12.2018;77,8886;Евро
22.12.2018;77,9717;Евро
21.12.2018;76,9377;Евро
20.12.2018;76,4742;Евро
19.12.2018;75,7761;Евро
18.12.2018;75,3814;Евро
15.12.2018;75,3890;Евро
14.12.2018;75,3916;Евро
13.12.2018;75,2168;Евро
12.12.2018;75,6197;Евро
11.12.2018;75,7075;Евро
08.12.2018;76,0777;Евро
07.12.2018;75,6071;Евро
06.12.2018;75,7051;Евро
05.12.2018;75,6562;Евро
04.12.2018;75,3874;Евро
01.12.2018;75,7484;Евро
30.11.2018;75,8897;Евро
29.11.2018;75,5191;Евро
28.11.2018;75,6217;Евро
27.11.2018;75,5655;Евро
24.11.2018;74,9385;Евро
23.11.2018;74,8048;Евро
22.11.2018;75,1483;Евро
21.11.2018;75,1825;Евро
20.11.2018;75,3218;Евро
17.11.2018;74,9022;Евро
16.11.2018;75,5358;Евро
15.11.2018;76,7556;Евро
14.11.2018;76,0737;Евро
13.11.2018;76,0926;Евро
10.11.2018;75,8076;Евро
09.11.2018;75,6711;Евро
08.11.2018;75,6817;Евро
07.11.2018;75,3158;Евро
03.11.2018;74,9906;Евро
02.11.2018;74,5803;Евро
01.11.2018;74,4189;Евро
31.10.2018;74,7918;Евро
30.10.2018;75,0399;Евро
27.10.2018;74,6658;Евро
26.10.2018;74,9851;Евро
25.10.2018;75,0806;Евро
24.10.2018;74,8584;Евро
23.10.2018;75,3702;Евро
20.10.2018;75,3241;Евро
19.10.2018;75,5692;Евро
18.10.2018;75,6512;Евро
17.10.2018;75,9236;Евро
16.10.2018;76,0540;Евро
13.10.2018;76,5047;Евро
12.10.2018;77,0824;Евро
11.10.2018;76,0710;Евро
10.10.2018;76,2110;Евро
09.10.2018;76,9870;Евро
06.10.2018;76,6610;Евро
05.10.2018;76,0505;Евро
04.10.2018;75,7353;Евро
03.10.2018;75,2272;Евро
02.10.2018;75,9877;Евро
29.09.2018;76,2294;Евро
28.09.2018;77,0407;Евро
27.09.2018;77,3846;Евро
26.09.2018;77,3832;Евро
25.09.2018;77,6844;Евро
22.09.2018;78,0753;Евро
21.09.2018;77,7529;Евро
20.09.2018;78,3613;Евро
19.09.2018;79,1749;Евро
18.09.2018;79,3595;Евро
15.09.2018;79,9521;Евро
14.09.2018;79,7699;Евро
13.09.2018;80,6488;Евро
12.09.2018;81,3942;Евро
11.09.2018;80,6702;Евро
08.09.2018;80,3562;Евро
07.09.2018;79,3685;Евро
06.09.2018;79,1362;Евро
05.09.2018;79,0200;Евро
04.09.2018;78,6376;Евро
01.09.2018;79,4966;Евро
31.08.2018;79,6765;Евро
30.08.2018;79,5594;Евро
29.08.2018;78,7600;Евро
28.08.2018;78,2269;Евро
25.08.2018;78,4072;Евро
24.08.2018;79,2502;Евро
23.08.2018;78,1983;Евро
22.08.2018;77,3491;Евро
21.08.2018;76,7204;Евро
18.08.2018;76,1848;Евро
17.08.2018;76,0576;Евро
16.08.2018;75,2253;Евро
15.08.2018;76,2325;Евро
14.08.2018;77,6519;Евро
11.08.2018;76,6760;Евро
10.08.2018;76,8250;Евро
09.08.2018;73,8211;Евро
08.08.2018;73,5632;Евро
07.08.2018;73,4095;Евро
04.08.2018;73,4744;Евро
03.08.2018;73,4206;Евро
02.08.2018;73,1064;Евро
01.08.2018;73,0738;Евро
31.07.2018;73,2021;Евро
28.07.2018;73,3442;Евро
27.07.2018;73,8181;Евро
26.07.2018;73,7510;Евро
25.07.2018;73,5261;Евро
24.07.2018;74,1286;Евро
21.07.2018;73,9327;Евро
20.07.2018;73,4808;Евро
19.07.2018;73,1345;Евро
18.07.2018;73,2427;Евро
17.07.2018;72,7955;Евро
14.07.2018;72,4659;Евро
